Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio
768568145607024640,Emmy_Altava,Es triste que casi todas mis series acabadas hayan sido porque las han cancelado ,2016-08-24 21:58:19,es,negative,triste casi todas series acabadas sido cancelado
768568061544849408,aladroqe,@adri_buzo @FulgenLison Nop. Pero ahora me queda más claro el asunto  Gracias !,2016-08-24 21:57:59,es,positive,nop ahora queda claro asunto gracias
768592454601809920,RamsMonte,Sólo quería hablar con gente en verda ,2016-08-24 23:34:55,es,neutral,sólo quería hablar gente verda
768572230292869120,jbartolomero,"@yolanday_y @el_pais Tras 72.000 años de viaje, conformate con que haya moléculas de Potasio y estén buenas ",2016-08-24 22:14:33,es,positive,tras 72000 años viaje conformate moléculas potasio buenas
768571999690031104,JacoCorrea,@mafolu2 no creas. Pero me gusta tener a la gente engañada  @GranCTimes,2016-08-24 22:13:38,es,positive,creas gusta tener gente engañada
768571461900591104,girlxfatale,Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga ,2016-08-24 22:11:30,es,negative,ido cenar mar cristal inflado duele barriga
768597310351765504,EvilVerso,"Mira que soy pesimista a maza, pero odio que la gente sea TAAAAN pesimista ",2016-08-24 23:54:13,es,negative,mira pesimista maza odio gente taaaan pesimista
768489417107443712,analisisalcubo,"@vanderhast Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",2016-08-24 16:45:29,es,positive,jajajaja cuanto salga bucle infinito casa imprimo mapas dos estreno
768463313801969664,elevenfemixunga,"@VioletaTrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar ",2016-08-24 15:01:46,es,negative,resigno alguna gente si creen personaje dispuestos escuchar
768487949482729472,felixeitor,"@Baronachor El concepto es de lo más bonico, pero de eso a serlo hay un trecho ",2016-08-24 16:39:39,es,neutral,concepto bonico serlo trecho
768487936274882560,Kristensanzz,"Voy a estar unos días desaparecida, me estoy quedando sin gigas jajajja  q vida + triste !!! Me voy al parque con los perros..",2016-08-24 16:39:36,es,negative,voy días desaparecida quedando gigas jajajja q vida triste voy parque perros
768487818343612416,wastinglove___,Tener las piernas llenas de picaduras de mosquitos que parecen heridas NO ME HACE GRACIA. ,2016-08-24 16:39:08,es,negative,tener piernas llenas picaduras mosquitos parecen heridas hace gracia
768501514725912576,EmilioMarquez,"@Mercadolibre Enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo ",2016-08-24 17:33:33,es,positive,enhorabuena geniales resultados económicos récord trimestre pasado hacéis gran trabajo
768498804526055424,MarioG_91,Hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima ,2016-08-24 17:22:47,es,negative,exposición cuadros estropeandose agua aire acondicionado cae encima
768498608870219776,Trapperpark,"@CrimsonGhost__ Tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres ",2016-08-24 17:22:01,es,negative,tio entonces piensas mosca insulto creo irrespetuoso pobres
768498107898355712,ElyShuri,@PattyCavallone Para los chicos es mil veces más fácil donar que para las chicas ,2016-08-24 17:20:01,es,neutral,chicos mil veces fácil donar chicas
768497936351232002,Chavestoteles,lo malo es que faltaba su mid y acabaron haciendo remake ,2016-08-24 17:19:20,es,negative,malo faltaba mid acabaron haciendo remake
768497668347850752,SoniaCasGo,@Diego_FDM @el_pais La noticia perfecta para #NotasDelMisterio ,2016-08-24 17:18:16,es,positive,noticia perfecta notasdelmisterio
768479078072606720,LauraChotis,Hoy toca escuchar a #MiguelRios con otros grandes artistas...  #Insurrección...,2016-08-24 16:04:24,es,positive,hoy toca escuchar miguelrios grandes artistas insurrección
768506487555690496,jarq44,"@juliojota96 Perdóname la maldad, Julio, que sabes q te quiero, pero borrándose del AMI se combate al menos a los separatas    ",2016-08-24 17:53:19,es,positive,perdóname maldad julio sabes q quiero borrándose ami combate menos separatas
768470879906979840,MissMcHaggis,"@miguelagaiteiro @cultrun @lozanoirene Si hay que pecar de algo, que sea de ser buena gente! ",2016-08-24 15:31:49,es,positive,si pecar ser buena gente
768470471616659456,buenopin,"@JuakyB me quedo tranquilo entonces, pero iré mirando la opción del coche ",2016-08-24 15:30:12,es,positive,quedo tranquilo entonces iré mirando opción coche
768469401368748032,Jess_BipOlateD,Mi puto novio me ignora y quiero saber si hay un chino cerca de la biblioteca ,2016-08-24 15:25:57,es,negative,puto novio ignora quiero saber si chino cerca biblioteca
768519871726518276,TheFuryoStyle,He salido de casa sin ir al baño y me estoy meando como una persona mayor ,2016-08-24 18:46:30,es,negative,salido casa ir baño meando persona mayor
768515769579823104,ViajeMapache,"@ferdiazgil @FranDguez sí, lo he leído  ese templo grande es el que he puesto en IG. Ha perdido su parte superior y está inaccesible",2016-08-24 18:30:12,es,negative,leído templo grande puesto ig perdido parte superior inaccesible
768515256079482881,deOxidano,"@AdriMarinaB Así me gusta, cada cosa a su CCAA. Así dejamos de cargar las culpas a nuestra querida nación. ",2016-08-24 18:28:10,es,negative,así gusta cada cosa ccaa así dejamos cargar culpas querida nación
768493798049611776,amarowalker,"@ManudeOrleans pues yo no hay manera, y eso que tengo recuerdo lejano y de stats tengo una media de 69-70 ",2016-08-24 17:02:54,es,negative,pues manera recuerdo lejano stats media 6970
768493600846012416,DE_ZETA_TE,"@pobrezacero @nuevatribuna @ruthtoledano @FelipeAlcarazM @carlosbardem @carnecrudaradio @agarzon @cayo_lara Vamos mal, no... peor ",2016-08-24 17:02:07,es,negative,vamos mal peor
768492686173175812,castresana,"@lonchbox aaahm bueno, disfruta la vida por esos lares, yo me vuelvo a Rusia en breve ",2016-08-24 16:58:28,es,neutral,aaahm bueno disfruta vida lares vuelvo rusia breve
768516996514377729,grierfully,Silvia pesada deja de dar rt que me sale doble notificación ,2016-08-24 18:35:04,es,negative,silvia pesada deja dar rt sale doble notificación
768495148321894400,HathVC15,"@NeithanWolf @Cinefila_91 @Cinedepatio @SensaCine ""Resultad Sobrevives"" lo de estar loco funciona  ",2016-08-24 17:08:15,es,neutral,resultad sobrevives loco funciona
768494796826632192,kolontai1959,"@concht1 pero nos hemos desmovilizado, Concha. Nosotros/as solas dejamos las calles. Así nos va  @CiudadanosCs",2016-08-24 17:06:52,es,negative,desmovilizado concha nosotrosas solas dejamos calles así va
768494461236154368,AlbertoArribasM,"Me he agobiado muchísimo porque no encontraba a mis amigos en el Bar, luego he recordado que no tengo amigos y me he puesto feliz ",2016-08-24 17:05:32,es,neutral,agobiado muchísimo encontraba amigos bar luego recordado amigos puesto feliz
768521153002569728,AleGaaaarcia_,en realidá é algo duro de asimilar ni el alcohol me ayuda ,2016-08-24 18:51:35,es,negative,realidá é duro asimilar alcohol ayuda
768520829688770560,iMisut,@Boardgametotal los ábacos si están permitidos. Sobre todo porque la mayoría no saben usarlo ,2016-08-24 18:50:18,es,negative,ábacos si permitidos mayoría saben usarlo
768491722116587520,jimmypons,@beautyblog_es @isasaweis @_ANAMILAN_ ohhhhh eso tiene que ser muy divertido  me imagino que los hombres están vetados no?😀😀😀,2016-08-24 16:54:39,es,positive,ohhhhh ser divertido imagino hombres vetados
767473312087805952,hescentia,tio os quiero mil a los que me habéis hablado ,2016-08-21 21:27:51,es,positive,tio quiero mil hablado
767473068793004033,melloncolliew,@peroquedicesss en realidad es hipócrita todo eso como la camiseta esa de femimism del hym pero creo que en la vida cotidiana algo hace ,2016-08-21 21:26:53,es,negative,realidad hipócrita camiseta femimism hym creo vida cotidiana hace
767536972952928256,misxntropia,"Había un hombre en la calle.
Estornudó y yo desde la ventana le he dicho ""salud""
Me miró mal y siguió caminando 
",2016-08-22 01:40:49,es,negative,hombre calle estornudó ventana dicho salud miró mal siguió caminando
767531479207411712,JMontalvo98,"Me veis en persona, no me saludais y luego me hablais para decirme que me habeis visto ",2016-08-22 01:18:59,es,negative,veis persona saludais luego hablais decirme habeis visto
767531452686893056,Martuskiya,"@BlasAuryn si es que no puedo olvidar cuando te viii, imposible. Que resumiendo, no te puedo olvidar  y no lo haré jamás chiqui ❣️💞",2016-08-22 01:18:53,es,positive,si puedo olvidar viii imposible resumiendo puedo olvidar haré jamás chiqui
767692725340831745,RaimonDuran,"@DTM_Spain    En las carreras es al revé a más interés, más coches  ... pero tú mismo lo dices, es una empresa, aunque se venda ...",2016-08-22 11:59:43,es,positive,carreras revé interés coches mismo dices empresa aunque venda
767692611129868288,kolontai1959,@Garcaterra estoy total y absolutamente desesperanzada  @ahorapodemos,2016-08-22 11:59:16,es,negative,total absolutamente desesperanzada
767692240437338112,AlexysFlinG,"@Sorayita_push Bien bien, si estan celebrando un cumpleaños, si todos nacieron el mismo dia hahahahahahha al menos son dos capítulos ",2016-08-22 11:57:47,es,positive,bien bien si estan celebrando cumpleaños si nacieron mismo dia hahahahahahha menos dos capítulos
767700081353064448,NenyBeck,"@Betvs_19 cucha, una independentista escribiendo en español!! Por muy del Barça que soy, te vas a buscar la vida  grassias.",2016-08-22 12:28:57,es,negative,cucha independentista escribiendo español barça vas buscar vida grassias
767699067182940160,antonio26084975,Porque son tan manipulables los pequeños ? Y porque no ven a su padre igual que a su madre ? Triste ,2016-08-22 12:24:55,es,negative,tan manipulables pequeños ven padre igual madre triste
767699027089584128,RPRiddick33,@ApoyoCR7 Muy chulas esas gafas Paula  Y lo de guapa es talento innato tuyo :,2016-08-22 12:24:45,es,positive,chulas gafas paula guapa talento innato
767725883432009728,bradpitto00,Esta tarde me voy a comprar un juego que estuve esperando muchísimo tiempo... posiblemente lo suba esta tarde-noche  Yoshi aparece ,2016-08-22 14:11:28,es,positive,tarde voy comprar juego esperando muchísimo tiempo posiblemente suba tardenoche yoshi aparece
767725615751593984,MachiNimaCDS,"Qué depresión me entra, de seguro gana gente que solo dio RT porque sí, por probar suerte y no verdaderos fans ",2016-08-22 14:10:25,es,negative,depresión entra seguro gana gente solo dio rt probar suerte verdaderos fans
767725383185788928,JORDI_RRPP,"Gracias Victorerubio por recomendarme el seguimiento de @MandalaBeach. Artistas de talla internacional, monólogos y musica en directo ",2016-08-22 14:09:29,es,positive,gracias victorerubio recomendarme seguimiento artistas talla internacional monólogos musica directo
767725063806345216,Fran87bcn,@sabrygarciarena Muy sexy Sabrina! Besitos y feliz día! ,2016-08-22 14:08:13,es,positive,sexy sabrina besitos feliz día
767728214835924992,orem9,@RyFsw jajajaja.... eso es una indirecta  preparate #F que quiere reformar el baño,2016-08-22 14:20:44,es,negative,jajajaja indirecta preparate f quiere reformar baño
767727445663424512,porcelita20,WORK FROM HOME!! Sería espectacular y poder verlas más!  #ConMTVal727Tour,2016-08-22 14:17:41,es,positive,work from home espectacular poder verlas conmtval727tour
767727410645176320,ClaraFerrod21,"Esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido ",2016-08-22 14:17:33,es,negative,bien tener hermanos siempre decida ser subnormal perdido
767731763766525952,GonzaloAscanio,@DiegoPajaron @miguel_prat doble sub-campeón de Europa  algo es algo jaja,2016-08-22 14:34:50,es,positive,doble subcampeón europa jaja
767731358739402752,gemma_camacho,@LuisFBonilla @isabelsevilla9 @adirecto @peichsantana Ole los buenos almerienses!!!! Mil besitos!!!! ,2016-08-22 14:33:14,es,positive,ole buenos almerienses mil besitos
767730342723743744,RiammiDiamond,lo mejor es que son conversaciones normales y corrientes sin ningún ánimo de ligar pero  simplemente porque no se ligar ,2016-08-22 14:29:12,es,neutral,mejor conversaciones normales corrientes ningún ánimo ligar simplemente ligar
767723670479536128,CucuFaiter,"@DieRaposa @DrXaverius y otros biólogos como él se sentirán complacidos.

¡Mola mucho! ",2016-08-22 14:02:41,es,positive,biólogos sentirán complacidos mola
767733403785584640,AurynerdeunER,"Estás haciendo MUY feliz a todo mi tl,yo también quiero que me sigas  @BlasAuryn",2016-08-22 14:41:21,es,positive,haciendo feliz tlyo quiero sigas
767733229231153152,anrv90,"@iruri gracias, ya eran necesarias tras un duro año de trabajo  ¿has cogido tú ya?",2016-08-22 14:40:40,es,positive,gracias necesarias tras duro año trabajo cogido
767732992827613184,Lexucristo,"@MrMedra ay, joder, que resulta que es completamente vegana. Pues ya no me la compro. ",2016-08-22 14:39:43,es,negative,ay joder resulta completamente vegana pues compro
767751537087119360,sooyoung_mx,@__mxty Para cuando me escribes mi nombre bien precioso ,2016-08-22 15:53:25,es,negative,escribes nombre bien precioso
767751273294786560,iruri,"@Jabokatu yo no tengo ni idea y soy la primera que dice ""tiempo reglamentario""  pero en su día me convencieron de que estaba mal dicho.",2016-08-22 15:52:22,es,negative,idea primera dice tiempo reglamentario día convencieron mal dicho
768071182587494401,iruri,"@edortaramirez un click más, scroll y a veces el usuario se queda un poco colgado sin saber bien lo que tiene que hacer ",2016-08-23 13:03:34,es,negative,click scroll veces usuario queda colgado saber bien hacer
768070559825530881,escipion2003,"@Ronan_Coke @angelesuc1 @josecg96 @Airatarra @andarellabcn Muy triste, pero no olvidemos la inestimable colaboración del estado en ello  ",2016-08-23 13:01:06,es,negative,triste olvidemos inestimable colaboración ello
768070129489969152,clphoto90,@escapeofthecrow el rottweiler es precioso pero... Esta zumbadisimo y ataca  y yo muero de ganas de achucharlo,2016-08-23 12:59:23,es,negative,rottweiler precioso zumbadisimo ataca muero ganas achucharlo
768117878197522432,SallyWinther,@rossiepussie @luciakawaii1 te lleguen a entender y a respetar. Muy malos tienen que ser para obligarte a comer algo a la fuerza ,2016-08-23 16:09:07,es,negative,lleguen entender respetar malos ser obligarte comer fuerza
768117648441876480,aykrmela,"Si es que llegáis aquí desde mi Favstar del cretácico y claro, luego no me duráis ni un suspiro. Que mis neuronas no son como antes, jopé ",2016-08-23 16:08:12,es,negative,si llegáis aquí favstar cretácico claro luego duráis suspiro neuronas jopé
768117343599812608,Fran87bcn,@AndreaNavedo Hola bella Andrea!! Qué tengas un maravilloso día!! Besitos! ,2016-08-23 16:07:00,es,positive,hola bella andrea maravilloso día besitos
768116436241879040,sarashnikov,En fin estoy más sola que la una viendo como una bollera duerme y esperando como un perrito pa q me saquen a pasear ,2016-08-23 16:03:23,es,negative,fin sola viendo bollera duerme esperando perrito pa q saquen pasear
768115910657712128,6000Atlas,"@mamarracha2000 yo los vi en el Low cost de hace 3 años y me decepcionaron, aunque dicen que lo mismo hacen una cagada o son la hostia ",2016-08-23 16:01:18,es,negative,vi low cost hace 3 años decepcionaron aunque dicen mismo hacen cagada hostia
768137683407343616,Klamus,@TodoMegaDrive esta vez me decanto por la japonesa. P. Me encanta la batalla de caratulas ,2016-08-23 17:27:49,es,positive,vez decanto japonesa p encanta batalla caratulas
